ID	station	lon	lat	elevation	EGM08	EGM96	satellite				
0000000000346	R_AMAZONAS_MADRE-DE-DIOS_KM2644	-65.72	-10.69	116.1	25.15	23.49	SENTINEL3B				
0000000000353	R_AMAZONAS_MADRE-DE-DIOS_KM2656	-65.81	-10.74	117.6	25.45	23.73	SENTINEL3B				
0000000001457	R_AMAZONAS_MADRE-DE-DIOS_KM2753	-66.14	-10.91	120.8	26.57	24.66	SENTINEL3A				
0000000001450	R_AMAZONAS_MADRE-DE-DIOS_KM2771	-66.24	-11.02	121.5	27.14	25.26	ENVISAT				
0000000001373	R_AMAZONAS_MADRE-DE-DIOS_KM2791	-66.32	-10.95	121.5	27.06	25.25	SENTINEL3A				
0000000001441	R_AMAZONAS_MADRE-DE-DIOS_KM2813	-66.39	-11.09	121.6	27.75	25.98	ENVISAT				
0000000001377	R_AMAZONAS_MADRE-DE-DIOS_KM2851	-66.55	-11.14	125.8	28.29	26.67	SENTINEL3B				
0000000001378	R_AMAZONAS_MADRE-DE-DIOS_KM2918	-66.87	-11.3	128.8	28.95	27.67	SENTINEL3B				
0000000001376	R_AMAZONAS_MADRE-DE-DIOS_KM2941	-66.97	-11.33	134.5	28.92	27.74	SENTINEL3A				
0000000000838	R_AMAZONAS_INAMAPUYA_KM4636	-74.21	-8.63	144.5	18.27	19.05	SENTINEL3A				
0000000001444	R_AMAZONAS_MADRE-DE-DIOS_KM2948	-67.03	-11.33	135.8	28.86	27.71	ENVISAT				
0000000001448	R_AMAZONAS_MADRE-DE-DIOS_KM2950	-67.05	-11.34	135.8	28.84	27.71	ENVISAT				
0000000008555	R_PARANA_TIBAGI_KM2827	-50.4	-24.56	712.7	2.96	3.01	SENTINEL3B				
0000000000787	R_AMAZONAS_ICA_KM2719	-68.85	-2.97	53.3	12.91	13.63	SENTINEL3A				
0000000001381	R_AMAZONAS_MADRE-DE-DIOS_KM2999	-67.39	-11.54	140.8	28.83	28.06	SENTINEL3B				
0000000001458	R_AMAZONAS_MADRE-DE-DIOS_KM3000	-67.39	-11.54	140.8	28.83	28.06	SENTINEL3A				
0000000000763	R_AMAZONAS_ICA_KM2732	-68.91	-3.01	53.5	13.22	13.92	ENVISAT				
0000000000784	R_AMAZONAS_ICA_KM2793	-69.21	-2.97	54.8	14.51	15.04	SENTINEL3A				
0000000001442	R_AMAZONAS_MADRE-DE-DIOS_KM3050	-67.71	-11.62	147.1	28.78	28.26	ENVISAT				
0000000000793	R_AMAZONAS_ICA_KM2807	-69.32	-2.93	55.7	14.86	15.35	SENTINEL3B				
0000000001375	R_AMAZONAS_MADRE-DE-DIOS_KM3069	-67.83	-11.69	148	28.84	28.44	SENTINEL3A				
0000000001452	R_AMAZONAS_MADRE-DE-DIOS_KM3070	-67.83	-11.69	148	28.84	28.43	ENVISAT				
0000000000762	R_AMAZONAS_ICA_KM2838	-69.46	-2.86	57.3	15.18	15.59	ENVISAT				
0000000011536	R_URUGUAY_AGUAPEY_KM0572	-56.66	-28.92	49.8	13.33	12.86	SENTINEL3A				
0000000001380	R_AMAZONAS_MADRE-DE-DIOS_KM3145	-68.22	-12.01	155.6	29.32	29.08	SENTINEL3B				
0000000000748	R_AMAZONAS_ICA_KM2869	-69.64	-2.92	57.3	15.8	16.06	ENVISAT				
0000000001449	R_AMAZONAS_MADRE-DE-DIOS_KM3173	-68.29	-12.22	155.6	29.69	29.65	ENVISAT				
0000000000790	R_AMAZONAS_ICA_KM2872	-69.67	-2.93	57.3	15.87	16.11	SENTINEL3B				
0000000001459	R_AMAZONAS_MADRE-DE-DIOS_KM3233	-68.59	-12.48	155.7	29.62	29.75	SENTINEL3A				
0000000000791	R_AMAZONAS_ICA_KM2881	-69.66	-2.89	57.3	15.81	16.05	SENTINEL3B				
0000000000653	R_AMAZONAS_FRESCO_KM1557	-51.34	-8.81	271.6	-16.3	-17.77	SENTINEL3B				
0000000001446	R_AMAZONAS_MADRE-DE-DIOS_KM3250	-68.72	-12.47	155.7	29.52	29.53	ENVISAT				
0000000001987	R_AMAZONAS_ICA_KM2929	-69.81	-2.77	60.6	16.07	16.02	SENTINEL3A				
0000000000143	R_AMAZONAS_GUAJARA_KM0305	-53.05	-1.76	1	-23.65	-22.27	SENTINEL3A				
0000000001443	R_AMAZONAS_MADRE-DE-DIOS_KM3285	-68.94	-12.53	165.4	29.34	29.17	ENVISAT				
0000000000293	R_AMAZONAS_IGAPO-ACU_KM1432	-60.11	-4.44	15.3	-6.69	-6.15	SENTINEL3A				
0000000000710	R_AMAZONAS_GUAJARA_KM0341	-53.17	-1.98	2.8	-23.12	-21.74	SENTINEL3A				
0000000001382	R_AMAZONAS_MADRE-DE-DIOS_KM3295	-69.02	-12.52	172.1	29.23	29	SENTINEL3B				
0000000000292	R_AMAZONAS_IGAPO-ACU_KM1448	-60.2	-4.5	15.3	-6.51	-5.93	SENTINEL3A				
0000000011538	R_URUGUAY_AGUAPEY_KM0605	-56.67	-28.66	56.1	13.29	12.75	SENTINEL3B				
0000000000823	R_AMAZONAS_IGAPO-ACU_KM1167	-58.93	-3.4	11.1	-13.8	-13.58	SENTINEL3B				
0000000001379	R_AMAZONAS_MADRE-DE-DIOS_KM3297	-69.04	-12.53	172.1	29.23	28.98	SENTINEL3B				
0000000000819	R_AMAZONAS_IGAPO-ACU_KM1591	-60.99	-4.64	17.2	-6.28	-5.8	SENTINEL3A				
0000000011537	R_URUGUAY_AGUAPEY_KM0637	-56.55	-28.44	59.2	12.95	12.41	SENTINEL3A				
0000000000821	R_AMAZONAS_IGAPO-ACU_KM1629	-61.17	-4.66	18.3	-6.04	-5.65	SENTINEL3A				
0000000011540	R_URUGUAY_CANOAS_KM1722	-50.89	-27.55	693	5.8	5.72	SENTINEL3A				
0000000000810	R_AMAZONAS_IGAPO-ACU-TRIB-01_KM1414	-60.25	-3.79	13.1	-8.91	-8.52	SENTINEL3A				
0000000000825	R_AMAZONAS_IGAPO-ACU-TRIB-02_KM1439	-60.12	-4.35	16.9	-6.44	-6.13	SENTINEL3A				
0000000000824	R_AMAZONAS_IGAPO-ACU-TRIB-02_KM1445	-60.16	-4.34	16.9	-6.26	-6.03	SENTINEL3A				
0000000011541	R_URUGUAY_CAVEIRAS_KM1715	-50.87	-27.6	683.4	5.82	5.77	SENTINEL3A				
0000000000826	R_AMAZONAS_IGAPO-ACU-TRIB-02_KM1561	-60.62	-4.19	17.5	-6.2	-5.98	SENTINEL3B				
0000000011542	R_URUGUAY_CHAPECO_KM1283	-52.91	-26.97	243.1	5.26	5.35	SENTINEL3A				
0000000001455	R_AMAZONAS_MADRE-DE-DIOS_KM3305	-69.07	-12.59	172.8	29.29	29.03	JASON2				
0000000000827	R_AMAZONAS_IGAPO-ACU-TRIB-03_KM1703	-61.43	-4.8	19.2	-5.59	-5.22	SENTINEL3B				
0000000000828	R_AMAZONAS_IGAPO-ACU-TRIB-03_KM1763	-61.69	-4.9	19.9	-5.18	-4.8	SENTINEL3B				
0000000000820	R_AMAZONAS_IGAPO-ACU_KM1183	-59.03	-3.44	11.8	-13.41	-13.19	SENTINEL3A				
0000000000822	R_AMAZONAS_IGAPO-ACU_KM1291	-59.59	-3.82	11.8	-10.24	-9.94	SENTINEL3B				
0000000000811	R_AMAZONAS_IGAPO-ACU-TRIB-01_KM1276	-59.55	-3.68	13.1	-11.13	-10.92	SENTINEL3B				
0000000000812	R_AMAZONAS_IGAPO-ACU-TRIB-01_KM1325	-59.83	-3.69	13.1	-10.52	-10.28	SENTINEL3B				
0000000000829	R_AMAZONAS_IGARAPE-CARUCARU_KM0318	-52.47	-0.93	1.8	-24.89	-23.5	SENTINEL3A				
0000000001453	R_AMAZONAS_MADRE-DE-DIOS_KM3405	-69.48	-12.63	178.5	29.45	28.82	ENVISAT				
0000000001374	R_AMAZONAS_MADRE-DE-DIOS_KM3406	-69.48	-12.63	178.5	29.46	28.84	SENTINEL3A				
0000000011543	R_URUGUAY_CHAPECO_KM1290	-52.92	-26.94	245.9	5.19	5.31	SENTINEL3A				
0000000001451	R_AMAZONAS_MADRE-DE-DIOS_KM3433	-69.62	-12.71	184.4	29.8	29.17	ENVISAT				
0000000011546	R_URUGUAY_DA-VARZEA_KM1212	-53.29	-27.29	207.7	6.04	5.73	SENTINEL3B				
0000000000839	R_AMAZONAS_INAMAPUYA_KM4857	-73.57	-9.04	184.4	23.2	23.78	SENTINEL3B				
0000000000837	R_AMAZONAS_INAMAPUYA_KM4895	-73.38	-9.07	193.4	24.33	24.75	SENTINEL3A				
0000000000815	R_AMAZONAS_IGARAPE-NATAL_KM2400	-66.43	-1.2	39.8	4.38	3.74	SENTINEL3A				
0000000000816	R_AMAZONAS_IGARAPE-NATAL_KM2407	-66.48	-1.2	41.2	4.48	3.85	SENTINEL3B				
0000000000908	R_AMAZONAS_ITACUAI_KM3380	-70.54	-5.86	91.6	22.98	22.79	SENTINEL3B				
0000000001454	R_AMAZONAS_MADRE-DE-DIOS_KM3455	-69.77	-12.7	195.3	29.75	29.09	JASON2				
0000000000113	R_AMAZONAS_MADRE-DE-DIOS_KM3496	-69.98	-12.66	204.6	29.22	28.58	SENTINEL3B				
0000000001479	R_AMAZONAS_MALINOWSKI_KM3442	-69.58	-12.94	184.7	31.19	30.42	SENTINEL3A				
0000000000906	R_AMAZONAS_ITUI_KM3101	-70.32	-4.77	75.9	19.5	19.57	SENTINEL3A				
0000000001478	R_AMAZONAS_MALINOWSKI_KM3463	-69.69	-12.95	195.2	31.16	30.47	JASON2				
0000000001398	R_AMAZONAS_MAMORE_KM2810	-65.09	-11.71	127.6	24.24	22.11	SENTINEL3B				
0000000011545	R_URUGUAY_DA-VARZEA_KM1329	-53.07	-27.67	307.7	7.35	7.08	SENTINEL3B				
0000000001395	R_AMAZONAS_MAMORE_KM2970	-65.13	-12.47	132	25.69	24.58	ENVISAT				
0000000011547	R_URUGUAY_DO-PEIXE_KM1518	-51.85	-27.46	367.9	6.31	6.32	SENTINEL3A				
0000000000904	R_AMAZONAS_ITUI_KM3202	-70.61	-5.08	81.8	21.11	21.1	ENVISAT				
0000000011550	R_URUGUAY_IBICUI_KM0540	-56.47	-29.42	48.5	13.07	12.65	SENTINEL3B				
0000000000818	R_AMAZONAS_IGARAPE-DO-TRIUNFO_KM1100	-52.63	-6.49	180.8	-19.94	-21.19	SENTINEL3B				
0000000000834	R_AMAZONAS_IMABU_KM0911	-57.08	-0.99	20.4	-21.93	-20.1	SENTINEL3B				
0000000000905	R_AMAZONAS_ITUI_KM3203	-70.61	-5.08	81.8	21.13	21.12	SENTINEL3A				
0000000000831	R_AMAZONAS_IMABU_KM0920	-57.13	-0.98	28	-21.81	-20.02	SENTINEL3A				
0000000011549	R_URUGUAY_IBICUI_KM0781	-55.04	-29.78	72.2	10.97	10.75	SENTINEL3A				
0000000000832	R_AMAZONAS_IMABU_KM1069	-57.31	-0.18	114.2	-21.54	-20.17	SENTINEL3A				
0000000001394	R_AMAZONAS_MAMORE_KM3078	-65.21	-13.13	134.8	27.55	27.95	ENVISAT				
0000000011548	R_URUGUAY_IBICUI_KM0788	-54.97	-29.78	73.3	10.84	10.6	SENTINEL3A				
0000000000903	R_AMAZONAS_ITUI_KM3217	-70.68	-5.13	82.1	21.43	21.38	ENVISAT				
0000000011551	R_URUGUAY_IBIRAPUITA_KM0630	-55.99	-29.45	60.8	12.15	11.8	SENTINEL3A				
0000000001393	R_AMAZONAS_MAMORE_KM3082	-65.21	-13.14	134.8	27.57	28.01	ENVISAT				
0000000001392	R_AMAZONAS_MAMORE_KM3094	-65.19	-13.21	134.8	27.68	28.33	ENVISAT				
0000000011554	R_URUGUAY_IJUI_KM0905	-54.92	-28.2	125.9	8.97	8.74	SENTINEL3B				
0000000000907	R_AMAZONAS_ITUI_KM3222	-70.7	-5.16	83.3	21.55	21.49	SENTINEL3B				
0000000011552	R_URUGUAY_IJUI_KM1047	-54.42	-28.34	172.5	8.82	8.32	SENTINEL3A				
0000000000900	R_AMAZONAS_ITUI_KM3361	-71.13	-5.27	88	22.04	21.92	SENTINEL3B				
0000000011555	R_URUGUAY_IJUI_KM1108	-54.18	-28.33	205.9	8.71	8.35	SENTINEL3B				
0000000011553	R_URUGUAY_IJUI_KM1248	-53.7	-28.3	302.1	8.86	8.51	SENTINEL3A				
0000000000833	R_AMAZONAS_IMABU_KM1081	-57.32	-0.12	116.6	-21.64	-20.31	SENTINEL3A				
0000000000880	R_AMAZONAS_IRIRI_KM0711	-52.77	-3.85	122.8	-24.31	-21.54	SENTINEL3A				
0000000000866	R_AMAZONAS_IRIRI_KM0733	-52.9	-3.88	133.1	-24.06	-21.24	ENVISAT				
0000000011556	R_URUGUAY_JAGUARI_KM0783	-54.99	-29.7	73.3	10.78	10.49	SENTINEL3A				
0000000000871	R_AMAZONAS_IRIRI_KM0765	-53.16	-3.94	134.9	-23.59	-20.78	JASON2				
0000000000853	R_AMAZONAS_IRIRI_KM0766	-53.17	-3.93	134.9	-23.55	-20.74	ENVISAT				
0000000011557	R_URUGUAY_MIRINAY_KM0568	-57.48	-29.13	59	15.02	14.71	SENTINEL3B				
0000000000901	R_AMAZONAS_ITUI_KM3391	-71.17	-5.47	87.9	22.37	22.14	SENTINEL3B				
0000000011559	R_URUGUAY_PELOTAS_KM1626	-51.32	-27.67	456.9	6.08	5.91	SENTINEL3B				
0000000001391	R_AMAZONAS_MAMORE_KM3465	-64.98	-14.95	146.8	23.91	26.14	ENVISAT				
0000000000840	R_AMAZONAS_INAUINI_KM3616	-67.57	-8.55	88.3	20.75	20.38	JASON2				
0000000000902	R_AMAZONAS_ITUI_KM3492	-71.48	-5.85	96.2	22.77	22.47	SENTINEL3B				
0000000000870	R_AMAZONAS_IRIRI_KM0767	-53.15	-3.94	134.9	-23.6	-20.79	JASON2				
0000000001005	R_AMAZONAS_JAPURA_KM2889	-70.58	-1.42	73.2	16.63	14.63	ENVISAT				
0000000000854	R_AMAZONAS_IRIRI_KM0770	-53.17	-3.96	134.9	-23.58	-20.8	ENVISAT				
0000000000889	R_AMAZONAS_IRIRI_KM0772	-53.19	-3.97	134.9	-23.56	-20.79	SENTINEL3B				
0000000001015	R_AMAZONAS_JAPURA_KM2900	-70.67	-1.45	74.3	16.83	14.7	JASON2				
0000000000858	R_AMAZONAS_IRIRI_KM0841	-53.51	-4.38	141.1	-23.51	-21.44	ENVISAT				
0000000000879	R_AMAZONAS_IRIRI_KM0852	-53.58	-4.36	141.4	-23.4	-21.34	SENTINEL3A				
0000000000872	R_AMAZONAS_IRIRI_KM0859	-53.63	-4.38	142.4	-23.3	-21.32	SENTINEL3A				
0000000001006	R_AMAZONAS_JAPURA_KM2902	-70.69	-1.45	75.3	16.87	14.72	ENVISAT				
0000000001390	R_AMAZONAS_MAMORE_KM3470	-64.99	-14.99	147.7	23.85	26.07	ENVISAT				
0000000000887	R_AMAZONAS_IRIRI_KM0924	-54	-4.54	154.5	-22.31	-20.8	SENTINEL3B				
0000000000864	R_AMAZONAS_IRIRI_KM0926	-54.02	-4.53	155.3	-22.27	-20.77	ENVISAT				
0000000000883	R_AMAZONAS_IRIRI_KM0951	-54.15	-4.62	155.3	-21.75	-20.55	SENTINEL3B				
0000000001018	R_AMAZONAS_JAPURA_KM2981	-71.2	-1.04	86.3	17.75	15.7	JASON2				
0000000000990	R_AMAZONAS_JAPURA_KM2983	-71.21	-1.04	86.3	17.8	15.73	ENVISAT				
0000000011560	R_URUGUAY_PELOTAS_KM1633	-51.31	-27.72	461.4	6.14	5.99	SENTINEL3B				
0000000000991	R_AMAZONAS_JAPURA_KM3017	-71.47	-1.15	86.3	18.31	15.9	ENVISAT				
0000000001007	R_AMAZONAS_JAPURA_KM3102	-71.88	-0.81	94	18.92	16.84	ENVISAT				
0000000001389	R_AMAZONAS_MAMORE_KM3478	-65	-15.01	148.7	23.81	26.01	ENVISAT				
0000000001008	R_AMAZONAS_JAPURA_KM3174	-72.3	-0.63	94.1	19.17	17.62	ENVISAT				
0000000000993	R_AMAZONAS_JAPURA_KM3286	-73.04	-0.53	139.3	19.36	19.08	ENVISAT				
0000000000867	R_AMAZONAS_IRIRI_KM0957	-54.19	-4.59	155.3	-21.67	-20.45	ENVISAT				
0000000000874	R_AMAZONAS_IRIRI_KM1001	-54.45	-4.66	166.9	-21.13	-20.11	SENTINEL3A				
0000000000881	R_AMAZONAS_IRIRI_KM1034	-54.66	-4.78	169.1	-20.91	-20.11	SENTINEL3A				
0000000001022	R_AMAZONAS_JAPURA_KM3314	-73.21	-0.62	141	19.51	19.53	JASON2				
0000000000882	R_AMAZONAS_IRIRI_KM1039	-54.66	-4.81	169.1	-20.92	-20.13	SENTINEL3A				
0000000000884	R_AMAZONAS_IRIRI_KM1133	-54.34	-5.5	184.7	-21.36	-20.7	SENTINEL3B				
0000000001009	R_AMAZONAS_JAPURA_KM3324	-73.26	-0.56	141.1	19.47	19.64	ENVISAT				
0000000000865	R_AMAZONAS_IRIRI_KM1156	-54.27	-5.66	185.5	-21.15	-20.69	ENVISAT				
0000000000873	R_AMAZONAS_IRIRI_KM1246	-54.06	-6.31	187.2	-19.79	-20.41	SENTINEL3A				
0000000011558	R_URUGUAY_PELOTAS_KM1646	-51.23	-27.77	478	6.24	6.08	SENTINEL3B				
0000000001388	R_AMAZONAS_MAMORE_KM3486	-65.01	-15.06	149.4	23.73	25.93	ENVISAT				
0000000011571	R_URUGUAY_URUGUAY_KM0684	-55.81	-28.37	57.6	10.81	10.34	SENTINEL3B				
0000000000841	R_AMAZONAS_INAUINI_KM3630	-67.62	-8.48	88.5	20.81	20.36	SENTINEL3A				
0000000000842	R_AMAZONAS_INAUINI_KM3632	-67.63	-8.48	88.9	20.86	20.4	SENTINEL3A				
0000000011568	R_URUGUAY_URUGUAY_KM0767	-55.53	-28.11	67.3	9.94	9.53	SENTINEL3A				
0000000000843	R_AMAZONAS_INAUINI_KM3742	-68.03	-8.18	103.9	21.21	20.5	SENTINEL3B				
0000000001011	R_AMAZONAS_JAPURA_KM3410	-73.79	-0.41	149.1	19.83	20.09	ENVISAT				
0000000000846	R_AMAZONAS_IPIXUNA_KM2068	-63.27	-5.69	31.6	-0.56	-0.33	SENTINEL3A				
0000000000360	R_AMAZONAS_IPIXUNA_KM2765	-67.21	-4.48	57.8	11.23	11.68	SENTINEL3B				
0000000011565	R_URUGUAY_URUGUAY_KM0783	-55.43	-28.07	68.4	9.66	9.29	SENTINEL3A				
0000000000994	R_AMAZONAS_JAPURA_KM3429	-73.94	-0.35	149.1	19.83	20.03	ENVISAT				
0000000011572	R_URUGUAY_URUGUAY_KM0864	-55.03	-27.79	86.2	8.5	8.43	SENTINEL3B				
0000000001016	R_AMAZONAS_JAPURA_KM3509	-74.36	-0.11	156.6	19.73	19.82	JASON2				
0000000011576	R_URUGUAY_URUGUAY_KM0872	-54.97	-27.77	86.9	8.4	8.34	SENTINEL3B				
0000000011570	R_URUGUAY_URUGUAY_KM0988	-54.4	-27.41	112.6	7.23	7.2	SENTINEL3A				
0000000011573	R_URUGUAY_URUGUAY_KM1029	-54.21	-27.35	118.9	6.84	6.77	SENTINEL3B				
0000000001387	R_AMAZONAS_MAMORE_KM3501	-65.02	-15.12	149.4	23.62	25.81	ENVISAT				
0000000011577	R_URUGUAY_URUGUAY_KM1093	-53.86	-27.13	138.6	5.87	5.77	SENTINEL3B				
0000000000996	R_AMAZONAS_JAPURA_KM3559	-74.58	-0.1	160.1	19.47	19.59	ENVISAT				
0000000011567	R_URUGUAY_URUGUAY_KM1103	-53.79	-27.16	156.3	5.82	5.7	SENTINEL3A				
0000000001013	R_AMAZONAS_JAPURA_KM3562	-74.6	-0.1	160.1	19.42	19.57	ENVISAT				
0000000011544	R_URUGUAY_URUGUAY_KM1172	-53.39	-27.1	192	5.48	5.29	SENTINEL3A				
0000000000855	R_AMAZONAS_IRIRI_KM1328	-53.83	-6.91	190.8	-18.87	-20.08	ENVISAT				
0000000011574	R_URUGUAY_URUGUAY_KM1180	-53.34	-27.12	194.2	5.51	5.33	SENTINEL3B				
0000000001091	R_AMAZONAS_JAVARI_KM2925	-70.01	-4.37	60.3	18.27	18.64	JASON2				
0000000011575	R_URUGUAY_URUGUAY_KM1192	-53.32	-27.19	197.3	5.71	5.48	SENTINEL3B				
0000000002560	R_AMAZONAS_JAVARI_KM2942	-70.04	-4.3	61	18.24	18.59	JASON2				
0000000011566	R_URUGUAY_URUGUAY_KM1351	-52.5	-27.27	245	6.29	6.31	SENTINEL3A				
0000000001082	R_AMAZONAS_JAVARI_KM2946	-70.06	-4.29	61	18.26	18.6	ENVISAT				
0000000000358	R_AMAZONAS_IPIXUNA_KM2775	-67.14	-4.49	60.7	11.12	11.56	JASON2				
0000000011569	R_URUGUAY_URUGUAY_KM1526	-51.83	-27.52	365.6	6.28	6.3	SENTINEL3A				
0000000002565	R_AMAZONAS_JAVARI_KM3051	-70.45	-4.16	68.7	19.12	19.2	SENTINEL3A				
0000000001075	R_AMAZONAS_JAVARI_KM3054	-70.47	-4.17	69.5	19.16	19.23	ENVISAT				
0000000001077	R_AMAZONAS_JAVARI_KM3144	-70.8	-4.19	69.8	19.85	20.1	ENVISAT				
0000000001396	R_AMAZONAS_MAMORE_KM3689	-64.71	-15.97	162.1	21.32	21.57	JASON2				
0000000002572	R_AMAZONAS_JAVARI_KM3176	-70.88	-4.33	71.1	20.14	20.42	SENTINEL3B				
0000000001397	R_AMAZONAS_MAMORE_KM3694	-64.72	-16	162.6	21.03	21.27	JASON2				
0000000002570	R_AMAZONAS_JAVARI_KM3183	-70.92	-4.36	71.1	20.27	20.54	SENTINEL3B				
0000000001301	R_AMAZONAS_MAMORE_KM3839	-64.79	-16.71	181.1	19.7	20.07	SENTINEL3A				
0000000001081	R_AMAZONAS_JAVARI_KM3261	-71.23	-4.38	77.1	20.89	20.95	ENVISAT				
0000000002564	R_AMAZONAS_JAVARI_KM3293	-71.33	-4.44	79	21.01	21.01	SENTINEL3A				
0000000001087	R_AMAZONAS_JAVARI_KM3317	-71.46	-4.44	79.9	20.94	20.96	ENVISAT				
0000000001089	R_AMAZONAS_JAVARI_KM3397	-71.76	-4.49	79.9	20.57	20.79	JASON2				
0000000000856	R_AMAZONAS_IRIRI_KM1345	-53.85	-7.03	191.8	-18.57	-19.89	ENVISAT				
0000000002559	R_AMAZONAS_JAVARI_KM3399	-71.77	-4.5	79.9	20.56	20.79	JASON2				
0000000002571	R_AMAZONAS_JAVARI_KM3402	-71.78	-4.48	79.9	20.54	20.78	SENTINEL3B				
0000000000359	R_AMAZONAS_IPIXUNA_KM2779	-67.11	-4.48	60.7	11.04	11.47	SENTINEL3B				
0000000000844	R_AMAZONAS_IPIXUNA-TRIB-01_KM2082	-63.29	-5.79	31.6	-0.07	0.17	SENTINEL3A				
0000000000845	R_AMAZONAS_IPIXUNA-TRIB-01_KM2090	-63.31	-5.84	31.8	0.17	0.44	SENTINEL3A				
0000000000851	R_AMAZONAS_IPIXUNA-TRIB-01_KM2121	-63.34	-5.99	32.8	0.83	1.23	SENTINEL3A				
0000000001302	R_AMAZONAS_MAMORE_KM3843	-64.79	-16.75	181.1	19.84	20.36	SENTINEL3A				
0000000002600	R_AMAZONAS_JAVARI_KM3412	-71.79	-4.44	81	20.54	20.77	SENTINEL3B				
0000000001475	R_AMAZONAS_MAMORE-TRIB-01_KM2792	-65.08	-11.64	126.3	24	21.85	SENTINEL3B				
0000000001368	R_AMAZONAS_MANURIMI_KM3057	-67.36	-11.7	142.3	29.28	28.67	SENTINEL3B				
0000000001367	R_AMAZONAS_MANURIMI_KM3078	-67.44	-11.77	142.2	29.43	28.97	SENTINEL3A				
0000000002568	R_AMAZONAS_JAVARI_KM3431	-71.89	-4.53	79.9	20.45	20.74	SENTINEL3B				
0000000001728	R_AMAZONAS_ORTHON_KM2739	-66.16	-10.81	122.6	26.27	24.45	SENTINEL3A				
0000000000852	R_AMAZONAS_IPIXUNA-TRIB-01_KM2173	-63.39	-6.23	33.3	1.87	2.42	SENTINEL3A				
0000000001730	R_AMAZONAS_ORTHON_KM2774	-66.29	-10.84	122.6	26.55	24.77	SENTINEL3A				
0000000001732	R_AMAZONAS_ORTHON_KM2853	-66.6	-10.9	125.5	27.17	25.57	SENTINEL3B				
0000000002599	R_AMAZONAS_JAVARI_KM3445	-71.86	-4.38	81.5	20.49	20.76	SENTINEL3B				
0000000001733	R_AMAZONAS_ORTHON_KM2906	-66.8	-10.98	131	27.71	26.29	SENTINEL3B				
0000000001076	R_AMAZONAS_JAVARI_KM3466	-72.01	-4.64	79.9	20.43	20.73	ENVISAT				
0000000000857	R_AMAZONAS_IRIRI_KM1346	-53.85	-7.03	191.8	-18.55	-19.88	ENVISAT				
0000000000886	R_AMAZONAS_IRIRI_KM1368	-53.77	-7.13	195.1	-18.45	-19.83	SENTINEL3B				
0000000001731	R_AMAZONAS_ORTHON_KM2962	-67.05	-11	142.9	27.78	26.52	SENTINEL3A				
0000000001729	R_AMAZONAS_ORTHON_KM3020	-67.29	-11.09	147.9	27.97	26.82	SENTINEL3A				
0000000001741	R_AMAZONAS_PACAAS-NOVOS_KM2686	-65.18	-11.03	122.7	23.53	21.48	SENTINEL3A				
0000000001078	R_AMAZONAS_JAVARI_KM3496	-72.12	-4.72	79.9	20.44	20.76	ENVISAT				
0000000000850	R_AMAZONAS_IPIXUNA-TRIB-03_KM2389	-63.26	-7.08	38.3	5.3	5.05	SENTINEL3A				
0000000002563	R_AMAZONAS_JAVARI_KM3512	-72.19	-4.75	79.9	20.45	20.78	SENTINEL3A				
0000000001742	R_AMAZONAS_PACAAS-NOVOS_KM2739	-64.97	-11.21	124.9	22.88	20.84	SENTINEL3B				
0000000000896	R_AMAZONAS_ITANHAUA_KM1880	-63.77	-4.8	23.5	-1.67	-1.64	SENTINEL3A				
0000000001752	R_AMAZONAS_PARAGUA_KM3496	-61.78	-13.58	154	19.14	18.37	SENTINEL3A				
0000000000895	R_AMAZONAS_ITANHAUA-TRIB-01_KM1951	-64.02	-4.88	28.8	-0.2	-0.18	SENTINEL3A				
0000000001753	R_AMAZONAS_PARAGUA_KM3497	-61.78	-13.58	153.1	19.14	18.37	SENTINEL3B				
0000000000916	R_AMAZONAS_ITUXI_KM2913	-65	-7.64	54.7	10.31	10.22	SENTINEL3A				
0000000002030	R_AMAZONAS_ROOSEVELT_KM2261	-60.59	-10.42	105.3	6.46	6.77	SENTINEL3A				
0000000000920	R_AMAZONAS_ITUXI_KM2962	-65.14	-7.78	54.7	10.92	10.68	SENTINEL3B				
0000000000921	R_AMAZONAS_ITUXI_KM2983	-65.16	-7.84	54.7	11.12	10.82	SENTINEL3B				
0000000002023	R_AMAZONAS_ROOSEVELT_KM2311	-60.43	-10.73	121.7	6.64	7.29	ENVISAT				
0000000000919	R_AMAZONAS_ITUXI_KM3047	-65.36	-8.13	55.2	12.41	11.85	SENTINEL3B				
0000000002024	R_AMAZONAS_ROOSEVELT_KM2363	-60.5	-11.06	158.2	8.21	9.15	ENVISAT				
0000000002025	R_AMAZONAS_ROOSEVELT_KM2379	-60.52	-11.15	169.6	8.67	9.67	ENVISAT				
0000000002569	R_AMAZONAS_JAVARI_KM3652	-72.6	-5	85.2	20.68	20.91	SENTINEL3B				
0000000002026	R_AMAZONAS_ROOSEVELT_KM2386	-60.53	-11.19	169.6	8.95	9.96	ENVISAT				
0000000001090	R_AMAZONAS_JAVARI_KM3655	-72.61	-5.03	85.2	20.7	20.91	JASON2				
0000000001088	R_AMAZONAS_JAVARI_KM3695	-72.76	-5.08	87.4	20.5	20.75	ENVISAT				
0000000001085	R_AMAZONAS_JAVARI_KM3717	-72.84	-5.14	90	20.37	20.59	ENVISAT				
